serie1_id,serie2_id,puntuacionSimilitud,algoritmo,fechaCalculada
ser_2695,ser_0682,0.91,manual,2024-05-09
ser_2696,ser_2124,0.42,manual,2024-07-31
ser_2697,ser_1202,0.63,manual,2024-05-08
ser_2697,ser_1762,0.47,collaborative,2024-05-25
ser_2698,ser_0552,0.74,jaccard,2024-05-02
ser_2699,ser_0519,0.82,collaborative,2024-12-16
ser_2699,ser_2531,0.55,jaccard,2024-12-13
ser_2700,ser_0818,0.45,manual,2024-10-29
ser_2701,ser_0047,0.8,jaccard,2024-06-27
ser_2701,ser_2142,0.74,collaborative,2024-10-31
ser_2702,ser_2146,0.48,collaborative,2024-05-15
ser_2702,ser_0075,0.73,cosine,2025-02-03
ser_2702,ser_1309,0.46,jaccard,2024-03-03
ser_2703,ser_1733,0.54,manual,2024-04-25
ser_2703,ser_2961,0.56,jaccard,2024-08-30
ser_2703,ser_1422,0.56,collaborative,2025-04-07
ser_2704,ser_1432,0.93,jaccard,2024-12-28
ser_2705,ser_2118,0.58,collaborative,2024-11-06
ser_2705,ser_0227,0.68,jaccard,2024-06-12
ser_2705,ser_2499,0.45,collaborative,2024-04-28
ser_2706,ser_2396,0.9,cosine,2025-01-11
ser_2707,ser_2917,0.87,manual,2024-11-01
ser_2708,ser_0137,0.82,manual,2024-02-17
ser_2709,ser_2707,0.44,jaccard,2024-10-12
ser_2710,ser_2082,0.91,manual,2024-09-17
ser_2711,ser_1919,0.55,manual,2024-07-23
ser_2712,ser_2780,0.69,collaborative,2024-05-06
ser_2713,ser_0993,0.43,cosine,2024-07-11
ser_2714,ser_0013,0.84,manual,2024-06-27
ser_2715,ser_1291,0.86,collaborative,2024-11-04
ser_2715,ser_2775,0.52,collaborative,2024-07-17
ser_2715,ser_0288,0.57,manual,2025-02-07
ser_2716,ser_0365,0.83,cosine,2025-02-21
ser_2716,ser_1965,0.88,cosine,2025-02-27
ser_2717,ser_2218,0.57,manual,2024-04-20
ser_2717,ser_1868,0.56,collaborative,2024-08-09
ser_2717,ser_0336,0.5,cosine,2024-11-13
ser_2718,ser_0195,0.51,manual,2025-04-14
ser_2718,ser_1418,0.82,manual,2024-05-14
ser_2719,ser_2018,0.9,cosine,2024-08-31
ser_2719,ser_0458,0.55,jaccard,2025-04-23
ser_2719,ser_0439,0.72,cosine,2024-07-15
ser_2720,ser_0886,0.92,manual,2025-02-11
ser_2720,ser_0973,0.93,jaccard,2024-03-18
ser_2720,ser_2098,0.64,collaborative,2024-06-05
ser_2721,ser_0149,0.62,cosine,2024-01-20
ser_2722,ser_2607,0.61,collaborative,2024-02-13
ser_2723,ser_1023,0.67,collaborative,2025-03-17
ser_2724,ser_2568,0.72,manual,2024-12-18
ser_2725,ser_0046,0.78,manual,2024-06-17
ser_2725,ser_2480,0.79,manual,2024-04-04
ser_2726,ser_0305,0.81,jaccard,2024-04-17
ser_2727,ser_1823,0.93,cosine,2025-02-20
ser_2728,ser_2441,0.82,collaborative,2025-01-07
ser_2728,ser_1918,0.43,manual,2024-03-03
ser_2729,ser_0769,0.66,jaccard,2024-01-17
ser_2730,ser_1916,0.41,cosine,2024-03-06
ser_2730,ser_1675,0.53,cosine,2024-09-01
ser_2730,ser_2124,0.74,manual,2024-01-18
ser_2731,ser_0473,0.73,cosine,2024-08-07
ser_2731,ser_2226,0.41,collaborative,2024-04-03
ser_2732,ser_1623,0.76,manual,2025-04-10
ser_2733,ser_0680,0.68,manual,2025-02-09
ser_2734,ser_0662,0.53,cosine,2024-10-23
ser_2735,ser_0020,0.87,collaborative,2024-11-25
ser_2735,ser_2898,0.94,cosine,2025-03-26
ser_2736,ser_0321,0.56,collaborative,2024-09-22
ser_2737,ser_0993,0.51,jaccard,2024-04-16
ser_2737,ser_1649,0.61,collaborative,2025-01-10
ser_2738,ser_2086,0.69,cosine,2025-01-21
ser_2739,ser_2869,0.84,collaborative,2024-09-16
ser_2739,ser_2169,0.57,jaccard,2024-11-28
ser_2739,ser_2858,0.78,jaccard,2024-04-29
ser_2740,ser_0140,0.73,jaccard,2024-08-15
ser_2741,ser_2872,0.56,cosine,2024-03-16
ser_2742,ser_1603,0.41,jaccard,2025-03-03
ser_2743,ser_0641,0.6,jaccard,2025-02-19
ser_2744,ser_1341,0.69,cosine,2024-07-26
ser_2744,ser_2264,0.66,manual,2025-04-11
ser_2745,ser_1095,0.75,jaccard,2024-08-16
ser_2746,ser_1009,0.44,collaborative,2024-01-12
ser_2746,ser_0970,0.73,cosine,2024-12-13
ser_2746,ser_1371,0.41,jaccard,2024-05-20
ser_2747,ser_0708,0.71,manual,2024-11-10
ser_2747,ser_0821,0.9,jaccard,2024-12-26
ser_2747,ser_2091,0.61,manual,2024-05-29
ser_2748,ser_0961,0.73,manual,2024-07-06
ser_2748,ser_0653,0.73,manual,2024-04-10
ser_2749,ser_2298,0.62,collaborative,2024-08-18
ser_2750,ser_1133,0.74,jaccard,2024-04-18
ser_2751,ser_2298,0.75,collaborative,2024-07-11
ser_2751,ser_1541,0.41,collaborative,2024-07-26
ser_2751,ser_1582,0.7,cosine,2024-03-14
ser_2752,ser_2956,0.58,cosine,2024-03-04
ser_2753,ser_1029,0.55,collaborative,2024-09-28
ser_2754,ser_2570,0.79,cosine,2024-03-30
ser_2754,ser_1132,0.95,jaccard,2024-03-02
ser_2755,ser_2278,0.4,cosine,2024-05-12
ser_2755,ser_1861,0.48,manual,2024-01-24
ser_2755,ser_2686,0.76,cosine,2024-08-20
ser_2756,ser_1192,0.66,jaccard,2025-03-24
ser_2756,ser_2891,0.43,collaborative,2024-04-25
ser_2756,ser_1847,0.58,manual,2024-03-12
ser_2757,ser_2119,0.49,cosine,2024-09-06
ser_2757,ser_1075,0.58,manual,2025-01-18
ser_2757,ser_2896,0.91,cosine,2024-06-05
ser_2758,ser_0068,0.92,collaborative,2024-04-10
ser_2758,ser_0606,0.62,cosine,2024-06-24
ser_2758,ser_2654,0.72,collaborative,2025-01-29
ser_2759,ser_1571,0.73,jaccard,2024-03-13
ser_2759,ser_2864,0.94,jaccard,2024-10-31
ser_2759,ser_1615,0.59,manual,2024-04-09
ser_2760,ser_0781,0.6,jaccard,2025-02-01
ser_2760,ser_1880,0.48,cosine,2024-06-25
ser_2761,ser_1203,0.43,collaborative,2024-05-01
ser_2762,ser_0231,0.63,jaccard,2025-04-21
ser_2763,ser_1311,0.85,collaborative,2024-12-21
ser_2764,ser_0738,0.94,jaccard,2025-03-07
ser_2765,ser_1840,0.52,jaccard,2024-06-22
ser_2766,ser_2385,0.42,manual,2024-06-10
ser_2766,ser_1299,0.47,collaborative,2024-12-07
ser_2767,ser_0390,0.68,collaborative,2024-01-11
ser_2767,ser_1406,0.76,collaborative,2024-09-25
ser_2768,ser_1926,0.85,collaborative,2024-02-24
ser_2768,ser_0455,0.47,manual,2024-10-03
ser_2768,ser_2020,0.91,collaborative,2024-03-17
ser_2769,ser_1964,0.93,manual,2024-08-03
ser_2769,ser_1677,0.94,jaccard,2024-10-10
ser_2769,ser_2626,0.8,jaccard,2024-04-17
ser_2770,ser_2205,0.87,cosine,2025-01-19
ser_2770,ser_1684,0.62,cosine,2025-04-05
ser_2770,ser_0147,0.61,cosine,2024-04-08
ser_2771,ser_1227,0.5,jaccard,2025-04-05
ser_2772,ser_2403,0.89,cosine,2024-09-09
ser_2773,ser_0718,0.54,manual,2024-11-23
ser_2774,ser_1701,0.91,collaborative,2024-08-02
ser_2774,ser_0336,0.46,jaccard,2024-08-11
ser_2775,ser_1345,0.78,jaccard,2025-04-06
ser_2776,ser_1211,0.59,manual,2024-08-15
ser_2776,ser_0387,0.63,jaccard,2025-01-02
ser_2777,ser_1175,0.94,manual,2024-11-12
ser_2777,ser_1971,0.46,cosine,2025-04-10
ser_2778,ser_1554,0.89,cosine,2024-08-06
ser_2779,ser_2707,0.79,manual,2024-10-28
ser_2780,ser_0079,0.87,jaccard,2024-11-27
ser_2780,ser_1988,0.82,jaccard,2024-10-28
ser_2781,ser_0255,0.87,manual,2024-07-01
ser_2782,ser_1961,0.6,collaborative,2024-04-22
ser_2783,ser_1812,0.77,jaccard,2024-02-02
ser_2783,ser_1989,0.47,collaborative,2025-02-03
ser_2783,ser_2356,0.89,collaborative,2024-04-08
ser_2784,ser_2033,0.61,manual,2024-02-02
ser_2785,ser_2537,0.47,cosine,2025-03-20
ser_2785,ser_1071,0.57,cosine,2024-10-06
ser_2786,ser_1715,0.68,cosine,2024-02-09
ser_2787,ser_0744,0.45,cosine,2024-08-15
ser_2788,ser_2749,0.56,collaborative,2024-05-15
ser_2788,ser_0404,0.86,cosine,2025-03-19
ser_2789,ser_2705,0.83,cosine,2024-01-11
ser_2789,ser_0552,0.91,manual,2024-07-20
ser_2789,ser_2119,0.64,jaccard,2024-05-14
ser_2790,ser_0893,0.56,cosine,2025-04-07
ser_2790,ser_0776,0.6,jaccard,2024-09-29
ser_2790,ser_0546,0.81,collaborative,2024-09-29
ser_2791,ser_1464,0.42,cosine,2024-07-22
ser_2791,ser_0952,0.43,jaccard,2024-07-31
ser_2791,ser_2166,0.86,jaccard,2024-04-25
ser_2792,ser_0027,0.5,jaccard,2025-04-02
ser_2793,ser_1052,0.44,collaborative,2025-04-02
ser_2794,ser_2988,0.62,jaccard,2024-02-21
ser_2794,ser_0204,0.57,collaborative,2024-11-14
ser_2795,ser_1592,0.76,jaccard,2024-10-28
ser_2795,ser_1096,0.73,cosine,2024-11-17
ser_2795,ser_1638,0.8,cosine,2025-03-22
ser_2796,ser_2114,0.88,manual,2024-04-24
ser_2797,ser_1406,0.41,jaccard,2024-06-28
ser_2798,ser_1872,0.56,manual,2024-03-14
ser_2799,ser_1295,0.51,manual,2025-04-22
ser_2800,ser_2869,0.74,manual,2024-08-14
ser_2801,ser_2623,0.7,cosine,2024-11-13
ser_2801,ser_1600,0.56,collaborative,2025-03-31
ser_2802,ser_1702,0.8,cosine,2025-03-08
ser_2803,ser_0349,0.54,cosine,2024-02-24
ser_2803,ser_1724,0.77,jaccard,2025-02-22
ser_2804,ser_1901,0.9,manual,2024-09-30
ser_2804,ser_2696,0.86,jaccard,2024-04-10
ser_2804,ser_1476,0.44,jaccard,2025-01-29
ser_2805,ser_0294,0.67,cosine,2024-11-22
ser_2806,ser_2000,0.93,cosine,2024-12-29
ser_2806,ser_2225,0.69,jaccard,2025-03-14
ser_2807,ser_1010,0.88,jaccard,2024-01-02
ser_2808,ser_2194,0.87,manual,2024-02-16
ser_2808,ser_1852,0.91,manual,2024-12-07
ser_2809,ser_2171,0.53,jaccard,2024-08-03
ser_2809,ser_1435,0.65,collaborative,2024-12-24
ser_2809,ser_1219,0.54,collaborative,2024-10-01
ser_2810,ser_2432,0.8,manual,2024-05-24
ser_2810,ser_1647,0.41,jaccard,2024-05-23
ser_2811,ser_0807,0.55,cosine,2024-08-15
ser_2811,ser_2740,0.79,collaborative,2024-03-03
ser_2811,ser_0067,0.44,manual,2024-01-11
ser_2812,ser_2883,0.72,cosine,2024-03-31
ser_2813,ser_0192,0.58,cosine,2024-09-12
ser_2814,ser_0054,0.76,jaccard,2025-04-08
ser_2815,ser_0048,0.9,jaccard,2024-04-17
ser_2816,ser_2196,0.61,jaccard,2025-03-22
ser_2817,ser_2580,0.93,collaborative,2025-03-29
ser_2817,ser_0017,0.51,collaborative,2025-04-20
ser_2818,ser_0750,0.69,manual,2025-02-18
ser_2818,ser_2222,0.93,cosine,2024-09-19
ser_2818,ser_2135,0.7,cosine,2024-09-20
ser_2819,ser_0772,0.84,jaccard,2024-11-09
ser_2819,ser_1774,0.91,cosine,2024-09-02
ser_2819,ser_2806,0.82,manual,2024-11-10
ser_2820,ser_1941,0.68,collaborative,2024-04-21
ser_2820,ser_0221,0.51,cosine,2025-02-27
ser_2821,ser_0294,0.56,manual,2024-08-18
ser_2822,ser_1562,0.5,jaccard,2024-02-04
ser_2822,ser_1969,0.77,cosine,2024-08-20
ser_2822,ser_2544,0.56,jaccard,2025-01-23
ser_2823,ser_0762,0.7,cosine,2024-04-26
ser_2824,ser_0447,0.94,jaccard,2025-04-27
ser_2824,ser_0257,0.69,manual,2024-05-16
ser_2824,ser_2337,0.53,cosine,2024-08-02
ser_2825,ser_0227,0.8,collaborative,2024-01-22
ser_2826,ser_1378,0.92,jaccard,2024-05-15
ser_2827,ser_1227,0.57,collaborative,2024-04-04
ser_2827,ser_0214,0.9,jaccard,2024-01-01
ser_2828,ser_2470,0.9,collaborative,2024-06-20
ser_2828,ser_2586,0.83,cosine,2024-12-22
ser_2828,ser_1486,0.87,collaborative,2025-02-14
ser_2829,ser_0255,0.71,jaccard,2025-01-21
ser_2830,ser_2011,0.84,jaccard,2024-03-10
ser_2831,ser_2942,0.54,collaborative,2024-08-24
ser_2831,ser_1996,0.6,manual,2024-01-05
ser_2832,ser_1361,0.77,collaborative,2024-12-28
ser_2833,ser_0890,0.46,manual,2024-04-05
ser_2833,ser_2223,0.9,collaborative,2024-09-04
ser_2833,ser_1909,0.88,cosine,2024-03-24
ser_2834,ser_2013,0.8,manual,2024-11-28
ser_2835,ser_1405,0.83,collaborative,2025-04-29
ser_2835,ser_2389,0.53,manual,2024-01-07
ser_2835,ser_1930,0.67,jaccard,2024-10-27
ser_2836,ser_0978,0.63,manual,2025-01-01
ser_2837,ser_2381,0.75,cosine,2024-11-10
ser_2837,ser_1851,0.7,manual,2024-02-15
ser_2837,ser_0899,0.91,jaccard,2024-09-01
ser_2838,ser_2827,0.81,jaccard,2024-07-04
ser_2839,ser_1147,0.86,cosine,2025-01-21
ser_2839,ser_2238,0.48,jaccard,2025-03-29
ser_2840,ser_1779,0.59,jaccard,2025-02-18
ser_2840,ser_1049,0.58,cosine,2024-04-09
ser_2840,ser_2039,0.92,jaccard,2024-07-22
ser_2841,ser_0849,0.4,collaborative,2024-07-18
ser_2841,ser_2063,0.45,collaborative,2025-04-11
ser_2841,ser_1537,0.78,manual,2024-10-12
ser_2842,ser_1082,0.56,manual,2025-01-09
ser_2843,ser_0364,0.42,collaborative,2024-04-09
ser_2844,ser_1467,0.7,jaccard,2024-08-22
ser_2845,ser_2301,0.93,manual,2024-11-30
ser_2846,ser_2227,0.9,collaborative,2024-10-08
ser_2846,ser_0855,0.54,cosine,2025-01-09
ser_2846,ser_0086,0.66,cosine,2025-03-21
ser_2847,ser_0715,0.42,jaccard,2024-12-11
ser_2847,ser_2324,0.78,cosine,2024-03-17
ser_2848,ser_2101,0.72,jaccard,2024-11-09
ser_2848,ser_0291,0.58,manual,2024-03-11
ser_2848,ser_1481,0.61,jaccard,2025-02-23
ser_2849,ser_0689,0.41,manual,2025-03-14
ser_2850,ser_1284,0.65,cosine,2024-02-01
ser_2851,ser_2626,0.67,manual,2024-02-12
ser_2852,ser_1029,0.85,jaccard,2025-04-16
ser_2852,ser_1067,0.9,manual,2024-12-05
ser_2853,ser_1328,0.46,jaccard,2024-11-18
ser_2854,ser_0183,0.64,cosine,2024-08-02
ser_2854,ser_0445,0.89,cosine,2024-05-10
ser_2855,ser_1292,0.42,manual,2024-03-22
ser_2855,ser_0074,0.85,jaccard,2025-04-29
ser_2855,ser_1934,0.76,jaccard,2024-07-19
ser_2856,ser_0665,0.67,cosine,2025-04-10
ser_2857,ser_1884,0.91,collaborative,2024-03-05
ser_2858,ser_1907,0.79,manual,2025-01-05
ser_2859,ser_0693,0.4,manual,2024-03-20
ser_2859,ser_2834,0.44,jaccard,2024-10-11
ser_2859,ser_0046,0.76,collaborative,2025-04-03
ser_2860,ser_1157,0.78,jaccard,2025-03-11
ser_2861,ser_2251,0.44,cosine,2025-04-09
ser_2862,ser_0912,0.82,cosine,2024-01-29
ser_2862,ser_1524,0.43,cosine,2024-08-28
ser_2863,ser_1858,0.72,collaborative,2025-01-17
ser_2863,ser_1642,0.94,cosine,2024-01-04
ser_2863,ser_0283,0.84,cosine,2025-04-24
ser_2864,ser_2661,0.67,manual,2024-10-19
ser_2864,ser_2833,0.75,jaccard,2024-04-15
ser_2864,ser_2897,0.58,collaborative,2024-12-18
ser_2865,ser_2852,0.84,manual,2025-02-18
ser_2866,ser_2560,0.73,cosine,2024-03-11
ser_2867,ser_1839,0.52,cosine,2025-01-11
ser_2868,ser_0827,0.6,cosine,2025-03-03
ser_2868,ser_1071,0.42,manual,2024-01-13
ser_2869,ser_0336,0.48,manual,2025-04-18
ser_2870,ser_1134,0.62,jaccard,2024-03-02
ser_2871,ser_2091,0.79,collaborative,2024-11-02
ser_2871,ser_2357,0.93,collaborative,2024-12-03
ser_2871,ser_2114,0.62,jaccard,2025-01-05
ser_2872,ser_1967,0.9,manual,2024-02-13
ser_2872,ser_1271,0.6,cosine,2024-12-10
ser_2872,ser_2552,0.74,jaccard,2025-01-27
ser_2873,ser_2360,0.53,collaborative,2024-04-16
ser_2874,ser_0539,0.91,jaccard,2024-08-26
ser_2874,ser_1826,0.49,jaccard,2025-03-21
ser_2875,ser_2575,0.85,collaborative,2024-10-10
ser_2876,ser_2135,0.91,collaborative,2024-07-17
ser_2877,ser_0924,0.47,collaborative,2025-02-12
ser_2878,ser_0378,0.63,jaccard,2025-02-15
ser_2878,ser_0984,0.64,manual,2024-07-06
ser_2878,ser_2837,0.86,manual,2024-05-24
ser_2879,ser_2268,0.84,cosine,2024-11-28
ser_2880,ser_2859,0.8,manual,2024-01-20
ser_2881,ser_2146,0.42,collaborative,2024-12-05
ser_2881,ser_1563,0.72,collaborative,2024-06-18
ser_2881,ser_0955,0.6,jaccard,2024-08-05
ser_2882,ser_1964,0.71,jaccard,2024-09-16
ser_2882,ser_0947,0.95,collaborative,2024-05-09
ser_2883,ser_0203,0.72,collaborative,2025-02-15
ser_2884,ser_0138,0.75,manual,2024-07-14
ser_2885,ser_1373,0.9,cosine,2024-03-26
ser_2885,ser_0328,0.68,collaborative,2024-04-29
ser_2886,ser_2709,0.82,jaccard,2025-03-30
ser_2886,ser_2555,0.55,jaccard,2024-08-20
ser_2886,ser_0550,0.74,manual,2024-02-09
ser_2887,ser_1501,0.8,cosine,2024-03-25
ser_2888,ser_0535,0.76,cosine,2024-02-04
ser_2888,ser_2393,0.86,manual,2024-07-15
ser_2889,ser_1511,0.48,cosine,2024-10-13
ser_2889,ser_2155,0.8,collaborative,2024-11-17
ser_2890,ser_1106,0.63,cosine,2024-06-04
ser_2890,ser_2262,0.85,cosine,2024-10-21
ser_2890,ser_2275,0.91,collaborative,2024-06-12
ser_2891,ser_1269,0.48,collaborative,2024-08-20
ser_2892,ser_1898,0.42,collaborative,2024-05-25
ser_2893,ser_0802,0.76,collaborative,2024-04-28
ser_2894,ser_0776,0.8,cosine,2024-07-13
ser_2895,ser_1603,0.47,manual,2024-07-25
ser_2896,ser_2805,0.89,manual,2024-10-05
ser_2896,ser_0035,0.56,jaccard,2024-11-10
ser_2896,ser_1778,0.77,collaborative,2024-09-24
ser_2897,ser_0692,0.6,jaccard,2024-04-16
ser_2898,ser_2174,0.89,manual,2025-01-12
ser_2899,ser_0895,0.93,manual,2025-04-09
ser_2900,ser_2074,0.92,collaborative,2024-05-05
ser_2900,ser_0539,0.79,collaborative,2025-03-02
ser_2900,ser_2632,0.85,manual,2025-03-21
ser_2901,ser_2467,0.5,cosine,2025-02-28
ser_2902,ser_1965,0.61,jaccard,2024-07-26
ser_2902,ser_2323,0.75,jaccard,2024-03-12
ser_2902,ser_2599,0.73,collaborative,2024-12-09
ser_2903,ser_0975,0.68,cosine,2025-04-04
ser_2904,ser_2696,0.89,manual,2025-01-11
ser_2905,ser_1976,0.42,manual,2024-11-15
ser_2906,ser_1601,0.8,cosine,2024-08-04
ser_2907,ser_0420,0.77,jaccard,2024-04-21
ser_2907,ser_0932,0.47,cosine,2024-07-23
ser_2908,ser_0231,0.66,cosine,2025-02-16
ser_2908,ser_2195,0.7,jaccard,2024-06-06
ser_2908,ser_1780,0.57,jaccard,2025-02-02
ser_2909,ser_0304,0.83,collaborative,2024-06-01
ser_2910,ser_1340,0.42,jaccard,2024-05-06
ser_2910,ser_2600,0.89,manual,2025-01-14
ser_2911,ser_1189,0.55,manual,2025-03-13
ser_2911,ser_0037,0.92,manual,2024-05-23
ser_2911,ser_0338,0.61,collaborative,2024-11-09
ser_2912,ser_1370,0.56,collaborative,2024-01-21
ser_2913,ser_1040,0.85,collaborative,2024-02-02
ser_2914,ser_1363,0.59,manual,2025-03-06
ser_2915,ser_1431,0.77,collaborative,2025-01-23
ser_2915,ser_2276,0.45,manual,2024-05-14
ser_2916,ser_0140,0.76,jaccard,2024-05-08
ser_2917,ser_2878,0.72,cosine,2024-11-02
ser_2917,ser_0006,0.84,manual,2024-04-29
ser_2918,ser_2049,0.81,manual,2024-09-02
ser_2918,ser_2899,0.6,collaborative,2024-11-29
ser_2918,ser_0787,0.79,jaccard,2024-06-21
ser_2919,ser_0797,0.6,manual,2024-04-05
ser_2919,ser_1433,0.77,jaccard,2024-05-11
ser_2919,ser_2857,0.93,cosine,2024-05-22
ser_2920,ser_2768,0.43,cosine,2025-04-18
ser_2921,ser_2736,0.89,jaccard,2024-04-29
ser_2921,ser_0849,0.57,jaccard,2024-06-29
ser_2921,ser_2021,0.92,collaborative,2025-03-25
ser_2922,ser_1119,0.68,cosine,2024-09-12
ser_2923,ser_0402,0.55,manual,2024-02-09
ser_2924,ser_1008,0.6,cosine,2024-02-11
ser_2924,ser_1109,0.58,collaborative,2024-04-02
ser_2924,ser_2898,0.67,cosine,2025-04-06
ser_2925,ser_0127,0.89,cosine,2024-03-21
ser_2926,ser_2913,0.62,manual,2024-09-28
ser_2927,ser_1167,0.5,jaccard,2024-06-27
ser_2927,ser_1448,0.61,cosine,2025-04-30
ser_2927,ser_2660,0.42,collaborative,2024-10-03
ser_2928,ser_0597,0.43,manual,2024-11-08
ser_2929,ser_2138,0.74,manual,2024-04-07
ser_2929,ser_0460,0.61,cosine,2024-04-15
ser_2929,ser_0809,0.69,jaccard,2025-02-01
ser_2930,ser_1175,0.7,collaborative,2024-11-04
ser_2931,ser_0776,0.95,manual,2024-06-12
ser_2932,ser_2256,0.5,jaccard,2025-01-18
ser_2933,ser_2735,0.86,manual,2025-03-24
ser_2934,ser_0499,0.6,jaccard,2024-01-07
ser_2935,ser_2349,0.46,cosine,2024-07-10
ser_2935,ser_1204,0.63,manual,2024-10-29
ser_2935,ser_1525,0.51,cosine,2025-04-12
ser_2936,ser_0296,0.93,jaccard,2024-04-25
ser_2936,ser_1720,0.6,manual,2025-02-18
ser_2936,ser_2026,0.54,jaccard,2025-02-07
ser_2937,ser_2563,0.8,cosine,2024-08-20
ser_2938,ser_0427,0.9,cosine,2024-01-11
ser_2938,ser_1997,0.67,collaborative,2024-12-07
ser_2939,ser_0169,0.78,manual,2024-11-17
ser_2939,ser_2685,0.58,collaborative,2024-08-08
ser_2940,ser_2712,0.93,collaborative,2024-05-19
ser_2941,ser_0397,0.81,jaccard,2024-04-12
ser_2941,ser_1721,0.71,cosine,2024-02-03
ser_2941,ser_0207,0.75,jaccard,2024-10-21
ser_2942,ser_1571,0.8,cosine,2024-02-10
ser_2943,ser_0260,0.78,collaborative,2025-03-05
ser_2944,ser_0398,0.68,manual,2024-06-27
ser_2945,ser_2350,0.69,cosine,2025-02-24
ser_2946,ser_2982,0.92,manual,2025-02-27
ser_2947,ser_0216,0.53,cosine,2024-08-12
ser_2947,ser_1079,0.59,collaborative,2024-09-13
ser_2948,ser_2793,0.5,jaccard,2024-04-17
ser_2949,ser_1119,0.48,manual,2024-02-22
ser_2950,ser_2456,0.67,cosine,2024-09-17
ser_2950,ser_0922,0.76,jaccard,2024-11-19
ser_2951,ser_2097,0.89,cosine,2024-07-16
ser_2951,ser_2390,0.83,cosine,2024-07-25
ser_2951,ser_1274,0.83,jaccard,2024-07-11
ser_2952,ser_0179,0.56,collaborative,2024-04-15
ser_2953,ser_2185,0.81,manual,2024-10-15
ser_2953,ser_0875,0.8,cosine,2024-02-10
ser_2954,ser_1667,0.53,manual,2024-04-09
ser_2954,ser_1063,0.93,collaborative,2024-07-05
ser_2955,ser_2486,0.61,jaccard,2024-07-10
ser_2955,ser_2496,0.94,collaborative,2024-09-10
ser_2955,ser_2437,0.82,collaborative,2024-07-09
ser_2956,ser_0778,0.62,manual,2024-04-29
ser_2957,ser_1669,0.75,manual,2024-12-12
ser_2958,ser_0392,0.61,jaccard,2024-10-04
ser_2959,ser_2047,0.56,cosine,2024-10-12
ser_2959,ser_2122,0.44,manual,2025-02-28
ser_2960,ser_1465,0.4,jaccard,2024-12-16
ser_2961,ser_2475,0.64,cosine,2025-02-11
ser_2961,ser_1861,0.45,jaccard,2024-10-24
ser_2961,ser_2342,0.46,cosine,2024-12-14
ser_2962,ser_0470,0.82,collaborative,2024-01-01
ser_2963,ser_2613,0.6,collaborative,2024-10-27
ser_2963,ser_2940,0.87,jaccard,2024-01-13
ser_2963,ser_2082,0.53,jaccard,2024-10-17
ser_2964,ser_2890,0.56,cosine,2024-07-26
ser_2965,ser_0145,0.59,manual,2025-03-07
ser_2966,ser_0158,0.65,manual,2025-04-29
ser_2966,ser_2160,0.66,cosine,2024-09-28
ser_2967,ser_1395,0.78,collaborative,2024-09-28
ser_2968,ser_0124,0.51,jaccard,2024-10-12
ser_2969,ser_0933,0.41,manual,2025-01-18
ser_2970,ser_2661,0.64,collaborative,2025-01-21
ser_2970,ser_2634,0.67,cosine,2024-01-21
ser_2970,ser_2904,0.94,collaborative,2024-07-27
ser_2971,ser_0804,0.43,jaccard,2024-04-05
ser_2972,ser_2974,0.81,collaborative,2024-10-29
ser_2972,ser_1978,0.8,manual,2025-03-13
ser_2973,ser_0022,0.43,collaborative,2024-02-29
ser_2974,ser_2185,0.89,jaccard,2024-05-30
ser_2975,ser_1667,0.54,jaccard,2024-02-21
ser_2976,ser_0584,0.7,collaborative,2024-09-08
ser_2976,ser_1063,0.4,collaborative,2024-11-19
ser_2976,ser_1040,0.43,jaccard,2024-04-05
ser_2977,ser_1108,0.93,collaborative,2024-04-24
ser_2978,ser_2122,0.67,jaccard,2024-05-17
ser_2978,ser_0225,0.86,collaborative,2025-01-19
ser_2978,ser_2397,0.7,collaborative,2024-10-03
ser_2979,ser_1908,0.64,collaborative,2025-04-04
ser_2979,ser_2575,0.74,collaborative,2024-04-21
ser_2980,ser_2478,0.72,jaccard,2024-02-08
ser_2981,ser_1493,0.85,jaccard,2025-01-28
ser_2981,ser_1959,0.6,manual,2024-02-07
ser_2982,ser_2014,0.68,jaccard,2024-04-03
ser_2982,ser_1553,0.58,cosine,2024-11-05
ser_2983,ser_2853,0.41,manual,2025-03-20
ser_2983,ser_0011,0.95,collaborative,2024-01-25
ser_2984,ser_0330,0.72,collaborative,2024-06-05
ser_2984,ser_1797,0.44,jaccard,2025-01-25
ser_2985,ser_2594,0.43,manual,2025-04-15
ser_2985,ser_1783,0.6,jaccard,2025-04-12
ser_2985,ser_0515,0.71,collaborative,2025-01-27
ser_2986,ser_1374,0.48,collaborative,2024-10-02
ser_2986,ser_2913,0.56,manual,2024-11-05
ser_2987,ser_0460,0.71,cosine,2024-08-13
ser_2987,ser_1619,0.84,jaccard,2025-01-18
ser_2988,ser_2753,0.59,manual,2024-10-01
ser_2988,ser_0310,0.46,jaccard,2024-12-20
ser_2989,ser_2304,0.53,manual,2024-01-23
ser_2989,ser_1163,0.57,cosine,2025-03-19
ser_2990,ser_2126,0.65,jaccard,2024-01-17
ser_2990,ser_2240,0.7,jaccard,2024-11-09
ser_2991,ser_2844,0.51,jaccard,2024-12-28
ser_2991,ser_2371,0.78,manual,2025-04-01
ser_2991,ser_2351,0.46,cosine,2024-03-07
ser_2992,ser_0240,0.75,jaccard,2025-03-05
ser_2992,ser_1101,0.5,jaccard,2024-06-14
