actor_id,serie_id,personaje,protagonista,temporadas
act_0699,ser_2716,Médico,False,1|2|5|7|9|10
act_0526,ser_2716,Antagonista Principal,False,1|2|4|5|6|7|9
act_0492,ser_2717,Amigo/a,True,1|2|3|4|5|6|7|9|11
act_0641,ser_2717,Espía,True,3|4|6|7|8|9|10|11
act_0341,ser_2717,Mentor,False,1|2|5|6|7|8|9|10
act_0665,ser_2717,Protagonista B,False,2|6|7|8
act_0007,ser_2718,Médico,True,1|5|6
act_0427,ser_2718,Antagonista Principal,True,3|4|5|6
act_0048,ser_2718,Padre/Madre,False,2|3|4|5|6|8
act_0138,ser_2718,Mentor,False,1|2|5|6|7|8
act_0436,ser_2718,Antagonista Principal,False,3|5|6|7|8
act_0159,ser_2718,Padre/Madre,False,2|4|5|7|8
act_0046,ser_2719,Antagonista Principal,True,1|2|3|4|7|8|10
act_0204,ser_2719,Soldado,True,4|5|6|7|8
act_0257,ser_2719,Rebelde,False,1|2|3|4|5|6|7|8|9|10
act_0696,ser_2719,Soldado,False,1|2|3|4|5|6|7|9|10
act_0010,ser_2719,Médico,False,2|10
act_0531,ser_2719,Protagonista B,False,1|3|4|5|6|7|8|10
act_0223,ser_2720,Protagonista A,True,3|4|8
act_0029,ser_2720,Líder,True,5|6|7|8|9
act_0761,ser_2720,Soldado,False,3|5
act_0772,ser_2720,Mentor,False,1|2|3|4|5|6|7|8|9
act_0528,ser_2721,Antagonista Principal,True,1|5|7|9|10|11|12
act_0224,ser_2721,Mentor,True,1|2|3|4|5|7|8|9|11|12
act_0729,ser_2721,Líder,False,2|4|5|6|7|8|9|10
act_0658,ser_2721,Protagonista A,False,3|5|6|8|9
act_0117,ser_2722,Amigo/a,True,1|2|5
act_0715,ser_2722,Detective,True,1|2|3|4|5
act_0018,ser_2722,Antagonista Principal,False,2|4
act_0065,ser_2722,Mentor,False,2|3
act_0306,ser_2722,Médico,False,2|3
act_0156,ser_2723,Antagonista Principal,True,3|4|5|6|7|9
act_0690,ser_2723,Profesor,True,2|4|6|7|8
act_0179,ser_2723,Líder,False,6|9
act_0481,ser_2723,Líder,False,1|2|3|5|6|7|8|9|10
act_0778,ser_2723,Amigo/a,False,3|4|7|8|9|10
act_0423,ser_2723,Padre/Madre,False,1|8|9
act_0515,ser_2723,Detective,False,1|2|6|8|9|10
act_0348,ser_2723,Rebelde,False,6
act_0154,ser_2724,Soldado,True,1|5|6
act_0345,ser_2724,Espía,True,4|5
act_0786,ser_2724,Líder,False,2|4
act_0299,ser_2724,Detective,False,2|3|4|5|6
act_0447,ser_2724,Soldado,False,3|6
act_0315,ser_2724,Médico,False,3|4|5
act_0778,ser_2724,Líder,False,1
act_0457,ser_2724,Padre/Madre,False,1|4|5|6
act_0699,ser_2725,Antagonista Principal,True,1
act_0756,ser_2725,Soldado,True,2
act_0058,ser_2725,Detective,False,1|2
act_0657,ser_2725,Profesor,False,2
act_0120,ser_2726,Hijo/a,True,1|2|3
act_0754,ser_2726,Médico,True,1|2|3
act_0171,ser_2726,Soldado,False,1|3
act_0677,ser_2726,Mentor,False,1
act_0112,ser_2726,Protagonista B,False,1|2|3
act_0064,ser_2726,Mentor,False,1|2|3
act_0263,ser_2726,Padre/Madre,False,1|2
act_0340,ser_2727,Mentor,True,1|2|3|4|5
act_0060,ser_2727,Hijo/a,True,1|3|5
act_0371,ser_2727,Soldado,False,4
act_0156,ser_2728,Mentor,True,1|3
act_0262,ser_2728,Mentor,True,1|4
act_0634,ser_2728,Soldado,False,1|2|3|4
act_0538,ser_2729,Detective,True,1
act_0328,ser_2729,Rebelde,True,1|2
act_0714,ser_2729,Rebelde,False,1|2
act_0746,ser_2729,Amigo/a,False,1
act_0500,ser_2729,Protagonista B,False,1|2
act_0066,ser_2730,Protagonista B,True,1|3|4|6
act_0229,ser_2730,Protagonista A,True,1|3|4|6
act_0694,ser_2730,Protagonista A,False,1|4|5|6
act_0676,ser_2730,Protagonista B,False,1|2|4|5
act_0205,ser_2730,Rebelde,False,1|5|6
act_0207,ser_2731,Médico,True,3|4|5
act_0344,ser_2731,Protagonista A,True,6
act_0359,ser_2731,Profesor,False,1|2|3|6|7|8|9|11
act_0131,ser_2731,Antagonista Principal,False,2|5|6|8|9|10|11
act_0498,ser_2731,Mentor,False,4
act_0492,ser_2731,Médico,False,2|3|4|8
act_0092,ser_2731,Protagonista B,False,1|2|5|6|7|8|9|11
act_0673,ser_2732,Protagonista A,True,1|4
act_0452,ser_2732,Espía,True,2|4|7
act_0279,ser_2732,Soldado,False,1|7
act_0575,ser_2732,Líder,False,2|3|6|7|8
act_0213,ser_2732,Médico,False,5|7
act_0742,ser_2733,Médico,True,3
act_0219,ser_2733,Protagonista B,True,2
act_0514,ser_2733,Antagonista Principal,False,1|2|3
act_0136,ser_2733,Amigo/a,False,1|2
act_0490,ser_2733,Médico,False,2
act_0620,ser_2734,Protagonista B,True,1|2|3|5|6|7|8|11|12
act_0358,ser_2734,Soldado,True,1|2|3|4|5|6|7|8|9|10|11
act_0650,ser_2734,Médico,False,1|2|3|5|6|7|10|11|12
act_0610,ser_2734,Espía,False,1|3|5|6|7|9|10|12
act_0433,ser_2734,Protagonista B,False,2|3|7|9|10|11|12
act_0767,ser_2734,Detective,False,5|8|9|11|12
act_0444,ser_2734,Amigo/a,False,1|3|4|6|9|10|11|12
act_0590,ser_2735,Protagonista B,True,1|3
act_0243,ser_2735,Hijo/a,True,1|2|3
act_0375,ser_2735,Protagonista B,False,1|2|3
act_0073,ser_2736,Líder,True,2|4
act_0381,ser_2736,Protagonista B,True,1|2|3|4
act_0119,ser_2736,Amigo/a,False,1|2|3|4|5
act_0334,ser_2736,Detective,False,1|2|4
act_0325,ser_2736,Protagonista B,False,1|2|3|4|5
act_0279,ser_2736,Padre/Madre,False,1|3|4|5
act_0395,ser_2736,Padre/Madre,False,1|2|4|5
act_0445,ser_2736,Soldado,False,1|2|3|4|5
act_0102,ser_2737,Hijo/a,True,1|2|4|7
act_0312,ser_2737,Líder,True,1|2|4|5|6|8
act_0420,ser_2737,Médico,False,3|8
act_0091,ser_2737,Detective,False,1|2|3|4|5|6|7|8
act_0505,ser_2738,Espía,True,1
act_0204,ser_2738,Rebelde,True,2
act_0544,ser_2738,Amigo/a,False,1
act_0378,ser_2738,Detective,False,2
act_0584,ser_2738,Hijo/a,False,1|2
act_0130,ser_2739,Mentor,True,1|2|3|4|5|6|7|8|9|10|11|12
act_0135,ser_2739,Hijo/a,True,2|6|7|8|9|10
act_0084,ser_2739,Protagonista A,False,6|11
act_0315,ser_2739,Antagonista Principal,False,2|3|5|6|7|8|9|10|11|12
act_0368,ser_2739,Hijo/a,False,1|3|4|5|6|7|8|9|11|12
act_0140,ser_2739,Hijo/a,False,6|7|8|9|10|12
act_0433,ser_2740,Mentor,True,1
act_0365,ser_2740,Padre/Madre,True,1
act_0664,ser_2740,Espía,False,1
act_0274,ser_2740,Profesor,False,1
act_0465,ser_2740,Hijo/a,False,1
act_0695,ser_2740,Mentor,False,1
act_0085,ser_2740,Protagonista A,False,1
act_0515,ser_2741,Profesor,True,3|4
act_0174,ser_2741,Líder,True,3|4
act_0255,ser_2741,Protagonista B,False,1|2|3
act_0573,ser_2742,Antagonista Principal,True,1|2|4
act_0469,ser_2742,Mentor,True,2|3|4|5|6
act_0619,ser_2742,Profesor,False,1|2|6
act_0366,ser_2742,Líder,False,6
act_0205,ser_2742,Médico,False,1
act_0078,ser_2742,Espía,False,1|3
act_0534,ser_2742,Rebelde,False,2|6
act_0014,ser_2743,Médico,True,1|2
act_0319,ser_2743,Líder,True,1|2|3
act_0037,ser_2743,Hijo/a,False,2|3
act_0134,ser_2743,Amigo/a,False,3
act_0207,ser_2743,Detective,False,1|3
act_0234,ser_2744,Médico,True,2|3|4|6
act_0587,ser_2744,Protagonista A,True,1|2|5|6
act_0404,ser_2744,Profesor,False,1|2|6
act_0056,ser_2745,Antagonista Principal,True,3|4|5|6|7|8|9
act_0729,ser_2745,Profesor,True,1|3|6|7|9
act_0467,ser_2745,Protagonista B,False,5|6|7|8|9
act_0427,ser_2745,Detective,False,1|2|3|4|5|6|7|9
act_0184,ser_2745,Espía,False,1|7
act_0153,ser_2745,Líder,False,1|2|3|4|5|6|7|8|9
act_0010,ser_2745,Protagonista A,False,1|2|6|8|9
act_0295,ser_2746,Espía,True,4
act_0453,ser_2746,Detective,True,2|3|4
act_0795,ser_2746,Médico,False,1|2|3
act_0513,ser_2747,Rebelde,True,1|2|3|4|5|6
act_0583,ser_2747,Rebelde,True,2|4
act_0643,ser_2747,Médico,False,3|6
act_0574,ser_2747,Mentor,False,4
act_0136,ser_2747,Protagonista A,False,3|4
act_0062,ser_2747,Protagonista B,False,3|6
act_0339,ser_2747,Profesor,False,1|2|3|4|5
act_0300,ser_2748,Protagonista A,True,1|2|3|4|5|6|7
act_0203,ser_2748,Mentor,True,1|3|5
act_0443,ser_2748,Soldado,False,1|2|5|6
act_0705,ser_2748,Hijo/a,False,1|2|4|5|6|7
act_0540,ser_2748,Soldado,False,1|2|6|7
act_0474,ser_2749,Espía,True,1|2
act_0355,ser_2749,Espía,True,1
act_0508,ser_2749,Espía,False,1
act_0271,ser_2749,Médico,False,1|2
act_0118,ser_2749,Líder,False,1
act_0735,ser_2749,Hijo/a,False,2
act_0628,ser_2750,Profesor,True,2|4
act_0416,ser_2750,Detective,True,3|5
act_0769,ser_2750,Profesor,False,2
act_0179,ser_2750,Profesor,False,1|2|3
act_0670,ser_2750,Profesor,False,2|3|4|5
act_0178,ser_2750,Hijo/a,False,2|4|5
act_0523,ser_2750,Padre/Madre,False,1|4|5
act_0763,ser_2751,Detective,True,2|3|4
act_0157,ser_2751,Detective,True,1|2|3|4
act_0287,ser_2751,Espía,False,1|2|3|4
act_0429,ser_2752,Padre/Madre,True,1|2|4|5
act_0455,ser_2752,Padre/Madre,True,2|3|5
act_0174,ser_2752,Protagonista B,False,1|2|3|5
act_0444,ser_2752,Líder,False,3|4
act_0240,ser_2752,Amigo/a,False,3
act_0755,ser_2752,Hijo/a,False,1|2|3|4|5
act_0318,ser_2752,Amigo/a,False,5
act_0747,ser_2752,Soldado,False,1|2|4|5
act_0128,ser_2753,Profesor,True,1|2|3|4|5
act_0473,ser_2753,Líder,True,2|3|4|5
act_0475,ser_2753,Profesor,False,2
act_0713,ser_2753,Mentor,False,1|2|5
act_0693,ser_2753,Amigo/a,False,2|4|5
act_0788,ser_2753,Médico,False,1
act_0716,ser_2754,Detective,True,1|2|3|4|5|6|7|8
act_0711,ser_2754,Hijo/a,True,1|2|3|4|5|6|7|8
act_0239,ser_2754,Amigo/a,False,2
act_0397,ser_2754,Detective,False,1|3|5|7|8
act_0669,ser_2754,Profesor,False,1|2|3|5|7|8
act_0241,ser_2754,Rebelde,False,4|6|7
act_0111,ser_2754,Rebelde,False,2|6
act_0283,ser_2754,Antagonista Principal,False,2|8
act_0061,ser_2755,Amigo/a,True,1|2|3|4|5|7|8|9
act_0121,ser_2755,Hijo/a,True,1|3|4|5
act_0473,ser_2755,Profesor,False,3|5|6|7
act_0597,ser_2755,Protagonista B,False,3|4|6|8
act_0187,ser_2756,Profesor,True,7
act_0147,ser_2756,Hijo/a,True,1|8
act_0798,ser_2756,Hijo/a,False,1|2|4|5|6|7
act_0184,ser_2756,Rebelde,False,6
act_0276,ser_2757,Líder,True,2|3|5|6|8|9
act_0519,ser_2757,Espía,True,1|2|3|6|9
act_0132,ser_2757,Antagonista Principal,False,1|2|3|4|5|6|7|8|9
act_0746,ser_2757,Protagonista B,False,1|2|3|5|7|8
act_0424,ser_2758,Rebelde,True,1
act_0782,ser_2758,Rebelde,True,1
act_0522,ser_2758,Protagonista B,False,1
act_0281,ser_2759,Antagonista Principal,True,1
act_0278,ser_2759,Protagonista B,True,1|2
act_0193,ser_2759,Antagonista Principal,False,1|2|3
act_0699,ser_2759,Líder,False,1|2
act_0601,ser_2759,Hijo/a,False,1|2|3
act_0512,ser_2759,Padre/Madre,False,1|2|3
act_0527,ser_2759,Profesor,False,3
act_0493,ser_2760,Líder,True,1
act_0069,ser_2760,Líder,True,1
act_0268,ser_2760,Protagonista A,False,1
act_0219,ser_2761,Soldado,True,5
act_0562,ser_2761,Mentor,True,2|4|5|6|7|9|11
act_0373,ser_2761,Médico,False,2|3|4|5|6|7|8|11|12
act_0322,ser_2761,Protagonista A,False,1|2|3|4|6|7|8|10|12
act_0541,ser_2761,Antagonista Principal,False,2|3|5|6|7|8|10|11
act_0723,ser_2761,Protagonista B,False,1|3|4|5|6|9|12
act_0477,ser_2761,Médico,False,2|3|8|9|12
act_0168,ser_2762,Espía,True,1
act_0705,ser_2762,Padre/Madre,True,1|2|3|5|6|7|8|9
act_0496,ser_2762,Hijo/a,False,2|5|7|8|10
act_0470,ser_2762,Líder,False,1|2|3|4|6|8|9
act_0111,ser_2762,Líder,False,1|2|3|4|5|6|7|8|9|10
act_0139,ser_2762,Profesor,False,3
act_0438,ser_2762,Líder,False,1|4|5|7|10
act_0369,ser_2763,Protagonista A,True,1|3|5|6|7|9|10
act_0124,ser_2763,Mentor,True,2|4|5|6|7|8|10
act_0670,ser_2763,Profesor,False,1|2|3|5|6|7|8|9|10
act_0277,ser_2763,Líder,False,3|5|9|10
act_0427,ser_2763,Líder,False,1|8|10
act_0414,ser_2764,Espía,True,4|6|7|8
act_0277,ser_2764,Protagonista A,True,2|3|4|5|6|8|9|10
act_0734,ser_2764,Padre/Madre,False,1|2|3|4|7|8|9|10
act_0268,ser_2764,Amigo/a,False,3|5|9|10
act_0404,ser_2765,Protagonista B,True,2
act_0342,ser_2765,Padre/Madre,True,1|2
act_0620,ser_2765,Soldado,False,2
act_0556,ser_2765,Médico,False,1|2
act_0334,ser_2765,Mentor,False,1|2
act_0704,ser_2765,Protagonista B,False,1
act_0048,ser_2765,Profesor,False,2
act_0175,ser_2765,Padre/Madre,False,1|2
act_0084,ser_2766,Espía,True,10
act_0085,ser_2766,Mentor,True,1|3|4|5
act_0031,ser_2766,Rebelde,False,2|4|5|8|10
act_0510,ser_2766,Protagonista B,False,1|2|3|4|5|6|8|9|10
act_0763,ser_2766,Hijo/a,False,3|6
act_0585,ser_2766,Antagonista Principal,False,3|5|10
act_0289,ser_2766,Antagonista Principal,False,1|6|10
act_0800,ser_2767,Hijo/a,True,1|2|3|4|5|6|7|8|9
act_0632,ser_2767,Líder,True,1|2|3|4|5|6|7|8|9
act_0467,ser_2767,Amigo/a,False,3|5|6|9
act_0064,ser_2767,Líder,False,2|6|7|9
act_0782,ser_2767,Mentor,False,1|2|4|5
act_0345,ser_2767,Antagonista Principal,False,1|2|5|8|9
act_0761,ser_2767,Líder,False,1|5
act_0287,ser_2768,Soldado,True,4|10
act_0731,ser_2768,Líder,True,1|5|8|9
act_0235,ser_2768,Líder,False,1|6
act_0221,ser_2768,Rebelde,False,1|9
act_0514,ser_2768,Soldado,False,5
act_0197,ser_2769,Mentor,True,2|5|6
act_0623,ser_2769,Protagonista A,True,1|2|3|4|5|6
act_0045,ser_2769,Amigo/a,False,2|3|4|5
act_0731,ser_2769,Protagonista A,False,2|4|7
act_0245,ser_2770,Antagonista Principal,True,1|2|3|4|5|6
act_0262,ser_2770,Médico,True,1|2|3|4|5
act_0490,ser_2770,Rebelde,False,1|3|4|6
act_0137,ser_2770,Médico,False,4|5
act_0764,ser_2770,Espía,False,1|2|3|4|5|6
act_0748,ser_2770,Médico,False,5
act_0668,ser_2770,Padre/Madre,False,3|5|6
act_0369,ser_2770,Protagonista B,False,4|5
act_0444,ser_2771,Profesor,True,5
act_0116,ser_2771,Protagonista B,True,2|6|7
act_0136,ser_2771,Protagonista B,False,3|4|8
act_0259,ser_2771,Protagonista A,False,1|2|3|4|5|6|7|8
act_0367,ser_2771,Espía,False,3
act_0682,ser_2771,Rebelde,False,1|2|3|4|5|6|7|8
act_0353,ser_2771,Soldado,False,6|8
act_0199,ser_2771,Líder,False,1|2|3|4|5|7
act_0141,ser_2772,Rebelde,True,6
act_0168,ser_2772,Detective,True,1|2|3|7|8
act_0708,ser_2772,Detective,False,2|3|4|6|8
act_0070,ser_2772,Médico,False,1|3|5|7|8
act_0102,ser_2772,Detective,False,1|4
act_0132,ser_2772,Antagonista Principal,False,2|3
act_0559,ser_2772,Médico,False,1|2|3|4|5|6|7|8
act_0425,ser_2773,Amigo/a,True,7
act_0763,ser_2773,Rebelde,True,2|3
act_0745,ser_2773,Amigo/a,False,3|6|7
act_0397,ser_2773,Soldado,False,1|3|4|5
act_0429,ser_2774,Líder,True,3|5
act_0238,ser_2774,Detective,True,1
act_0254,ser_2774,Protagonista B,False,5|7
act_0783,ser_2775,Antagonista Principal,True,1
act_0770,ser_2775,Médico,True,1
act_0646,ser_2775,Soldado,False,1
act_0741,ser_2776,Amigo/a,True,9
act_0609,ser_2776,Protagonista A,True,4
act_0450,ser_2776,Médico,False,3|6|7
act_0269,ser_2776,Rebelde,False,2|5|7|11
act_0377,ser_2776,Protagonista A,False,1|3|4|5|6|7|8|9|10|11
act_0113,ser_2776,Rebelde,False,4|5|10
act_0147,ser_2777,Soldado,True,1|2|3|4|5
act_0003,ser_2777,Profesor,True,2
act_0578,ser_2777,Soldado,False,3|5
act_0424,ser_2777,Médico,False,3
act_0260,ser_2778,Médico,True,2|3|4|5
act_0612,ser_2778,Protagonista A,True,1|4|5
act_0459,ser_2778,Espía,False,1|2|4|5
act_0339,ser_2778,Detective,False,1
act_0326,ser_2779,Antagonista Principal,True,1|2|3|4|5|6|7|8
act_0301,ser_2779,Protagonista A,True,2
act_0531,ser_2779,Detective,False,1|2|3|4|6|7|8
act_0687,ser_2779,Médico,False,2|4|7|8
act_0757,ser_2779,Rebelde,False,1|3|4|5|6|7|8
act_0402,ser_2780,Mentor,True,1|2|4|5|6|8
act_0736,ser_2780,Médico,True,2|4|5|6|7
act_0715,ser_2780,Mentor,False,1|2|3|4|5|6|7|8
act_0174,ser_2780,Amigo/a,False,1|2|3|4|5|6|7|8
act_0705,ser_2780,Profesor,False,2|3|4|5|6|8
act_0239,ser_2780,Líder,False,1|2|3|4|6|8
act_0316,ser_2780,Espía,False,1|2|5
act_0520,ser_2781,Hijo/a,True,1|3|4|6
act_0398,ser_2781,Hijo/a,True,1|2|3|4|5|6
act_0691,ser_2781,Amigo/a,False,2|4
act_0162,ser_2782,Amigo/a,True,1
act_0583,ser_2782,Protagonista B,True,1
act_0003,ser_2782,Padre/Madre,False,1
act_0129,ser_2782,Hijo/a,False,1
act_0632,ser_2782,Soldado,False,1
act_0341,ser_2782,Mentor,False,1
act_0181,ser_2782,Soldado,False,1
act_0714,ser_2783,Detective,True,4
act_0256,ser_2783,Médico,True,2|4|5|7|10|11
act_0129,ser_2783,Hijo/a,False,2|4|6|8|9|10|11
act_0529,ser_2783,Detective,False,1|2|8|9
act_0188,ser_2783,Protagonista B,False,4|5|9
act_0641,ser_2783,Antagonista Principal,False,4|9|10
act_0065,ser_2783,Líder,False,3|4|6|7|8|10|11
act_0116,ser_2784,Hijo/a,True,1|2
act_0489,ser_2784,Mentor,True,2
act_0048,ser_2784,Hijo/a,False,1|2
act_0560,ser_2784,Soldado,False,2
act_0006,ser_2784,Detective,False,1|2
act_0692,ser_2785,Amigo/a,True,5
act_0128,ser_2785,Amigo/a,True,1|2|3|4|5
act_0210,ser_2785,Rebelde,False,1|2|4|5|6
act_0139,ser_2785,Amigo/a,False,1|2|4|5|6|7
act_0014,ser_2785,Médico,False,1|3|4|5|6|7
act_0242,ser_2785,Padre/Madre,False,6
act_0411,ser_2786,Soldado,True,8|9
act_0140,ser_2786,Soldado,True,1|2|3|4|8|10
act_0509,ser_2786,Rebelde,False,6
act_0046,ser_2786,Antagonista Principal,False,6|9|10
act_0722,ser_2786,Detective,False,1|7
act_0068,ser_2786,Espía,False,1|2|3|4|5|6|7|8|9|10
act_0446,ser_2787,Detective,True,1|2|3|4|5|6
act_0192,ser_2787,Hijo/a,True,3
act_0217,ser_2787,Amigo/a,False,4|6
act_0559,ser_2787,Médico,False,1|2|3|4|5
act_0594,ser_2787,Padre/Madre,False,1|2|4|6
act_0278,ser_2787,Hijo/a,False,4
act_0420,ser_2788,Espía,True,1|2|5|7|11
act_0702,ser_2788,Profesor,True,3|5|6|7|12
act_0640,ser_2788,Padre/Madre,False,2|4|5|11
act_0746,ser_2788,Líder,False,1|4|8|10
act_0489,ser_2788,Antagonista Principal,False,1|2|3|5|6|8|9|11|12
act_0004,ser_2788,Espía,False,1|2|7|9
act_0393,ser_2788,Padre/Madre,False,6|10|11
act_0598,ser_2789,Hijo/a,True,2|4|5
act_0699,ser_2789,Detective,True,3
act_0548,ser_2789,Profesor,False,3|5
act_0585,ser_2789,Amigo/a,False,1
act_0486,ser_2789,Amigo/a,False,5
act_0285,ser_2789,Padre/Madre,False,2
act_0656,ser_2789,Antagonista Principal,False,3
act_0800,ser_2789,Padre/Madre,False,3
act_0158,ser_2790,Líder,True,4|6|8|9
act_0267,ser_2790,Protagonista A,True,1|2|3|4|5|6|7|8|9
act_0617,ser_2790,Profesor,False,2
act_0094,ser_2790,Protagonista B,False,8|9
act_0116,ser_2790,Médico,False,2|3|8
act_0599,ser_2791,Soldado,True,1
act_0587,ser_2791,Mentor,True,1|3
act_0576,ser_2791,Protagonista B,False,3
act_0014,ser_2791,Hijo/a,False,1|2|3
act_0388,ser_2791,Amigo/a,False,3
act_0510,ser_2792,Hijo/a,True,1
act_0516,ser_2792,Amigo/a,True,1|2|3|4|5|6
act_0073,ser_2792,Detective,False,4|6
act_0290,ser_2792,Rebelde,False,2|3|4|5|6
act_0194,ser_2793,Amigo/a,True,1|2|3|5|6|7|8
act_0094,ser_2793,Profesor,True,4|10
act_0792,ser_2793,Antagonista Principal,False,6|9
act_0789,ser_2793,Protagonista A,False,1|6|9
act_0636,ser_2794,Mentor,True,1|2
act_0301,ser_2794,Rebelde,True,2
act_0703,ser_2794,Amigo/a,False,1|2
act_0206,ser_2794,Líder,False,2
act_0692,ser_2795,Rebelde,True,1|2|3|4|5
act_0220,ser_2795,Padre/Madre,True,4
act_0347,ser_2795,Espía,False,1|2|3|4|5
act_0295,ser_2795,Protagonista A,False,4
act_0439,ser_2795,Rebelde,False,1|2|5
act_0662,ser_2795,Hijo/a,False,1|3|4
act_0238,ser_2795,Protagonista A,False,5
act_0717,ser_2796,Espía,True,1|3|4|7|8
act_0417,ser_2796,Soldado,True,1|3|4|5|6|7|8
act_0005,ser_2796,Soldado,False,6
act_0111,ser_2796,Antagonista Principal,False,1|3|5|8
act_0204,ser_2796,Soldado,False,2|3|5
act_0609,ser_2796,Hijo/a,False,6
act_0102,ser_2796,Protagonista A,False,1|2|3|4|5|6|7|8
act_0077,ser_2796,Protagonista B,False,1|2|4|5|7|8
act_0095,ser_2797,Médico,True,1
act_0500,ser_2797,Mentor,True,1|3
act_0253,ser_2797,Protagonista B,False,1|3
act_0208,ser_2797,Rebelde,False,1|2
act_0787,ser_2797,Líder,False,1|2|3
act_0736,ser_2797,Hijo/a,False,3
act_0793,ser_2797,Protagonista B,False,1|2|3
act_0228,ser_2797,Hijo/a,False,2
act_0754,ser_2798,Mentor,True,5|7
act_0666,ser_2798,Hijo/a,True,5|6
act_0230,ser_2798,Amigo/a,False,1|4
act_0277,ser_2798,Protagonista A,False,1|7
act_0780,ser_2798,Rebelde,False,1|2|7
act_0111,ser_2799,Detective,True,1|2|4|6|10|11
act_0696,ser_2799,Protagonista A,True,2|6|11
act_0704,ser_2799,Hijo/a,False,1|2|3|4|5|6|7|8|10|11
act_0052,ser_2799,Padre/Madre,False,4|6|7|8|9|10
act_0752,ser_2800,Soldado,True,1|2|3|4|5
act_0063,ser_2800,Padre/Madre,True,1|2|4|5
act_0256,ser_2800,Antagonista Principal,False,1|2|5
act_0765,ser_2800,Líder,False,1|4|5
act_0001,ser_2801,Padre/Madre,True,1|2|3|4|5|6|7|8|9
act_0556,ser_2801,Mentor,True,1|2|3|4|5|6|8|9
act_0316,ser_2801,Líder,False,1|2|3|7
act_0176,ser_2802,Médico,True,1|2|3
act_0330,ser_2802,Médico,True,1|2|3
act_0048,ser_2802,Amigo/a,False,1|3
act_0735,ser_2803,Detective,True,1
act_0508,ser_2803,Protagonista B,True,1
act_0129,ser_2803,Profesor,False,1
act_0252,ser_2803,Profesor,False,1
act_0469,ser_2803,Profesor,False,1
act_0703,ser_2803,Mentor,False,1
act_0356,ser_2803,Protagonista B,False,1
act_0375,ser_2804,Protagonista B,True,1
act_0054,ser_2804,Soldado,True,1
act_0510,ser_2804,Profesor,False,1
act_0521,ser_2805,Antagonista Principal,True,1|2|3
act_0561,ser_2805,Médico,True,1|2|3
act_0489,ser_2805,Mentor,False,1|3|4
act_0567,ser_2806,Amigo/a,True,1|2|3|4|5|7|8|9|10|12
act_0563,ser_2806,Amigo/a,True,1|2|3|4|5|6|7|8|10|11
act_0775,ser_2806,Soldado,False,1|2|3|8|9|10|12
act_0098,ser_2806,Protagonista A,False,1|3|4|5|8|11|12
act_0400,ser_2807,Espía,True,3|4
act_0344,ser_2807,Antagonista Principal,True,2|3
act_0099,ser_2807,Mentor,False,1|2|5
act_0256,ser_2808,Protagonista B,True,3|7|8
act_0371,ser_2808,Mentor,True,1|2|3|4|5|6|7|8
act_0631,ser_2808,Líder,False,1|6
act_0250,ser_2808,Espía,False,1|5
act_0492,ser_2808,Soldado,False,1|2|5|6|7
act_0255,ser_2808,Protagonista A,False,3|4|5|6
act_0046,ser_2808,Médico,False,3|7
act_0628,ser_2809,Profesor,True,4|5|6|8|9|10
act_0137,ser_2809,Mentor,True,1|2|3|5|6|7|8
act_0421,ser_2809,Detective,False,1|10
act_0282,ser_2809,Médico,False,1|2|3|4|5|6|7|8|9|10
act_0340,ser_2809,Soldado,False,1|2|3|4|5|6|8|9|10
act_0424,ser_2810,Protagonista A,True,1|2|3|4|5|6
act_0244,ser_2810,Soldado,True,1|2|3|4|5|6
act_0039,ser_2810,Líder,False,1|2|3|4|5|6
act_0313,ser_2810,Protagonista A,False,1|3|4|5|6
act_0386,ser_2810,Rebelde,False,1|2|3|4|5|6
act_0376,ser_2810,Mentor,False,2|3|6
act_0344,ser_2811,Espía,True,1|2|3|6|8|9|10
act_0011,ser_2811,Hijo/a,True,4|5|9
act_0205,ser_2811,Padre/Madre,False,1|2|3|6|8|9|10
act_0586,ser_2811,Espía,False,1|2|3|4|5|6|7|8|9|10
act_0185,ser_2811,Padre/Madre,False,1|3|4|5|6|7|8
act_0027,ser_2812,Hijo/a,True,1|4
act_0599,ser_2812,Espía,True,2|3|4|5
act_0675,ser_2812,Mentor,False,1|2|4|5
act_0607,ser_2812,Soldado,False,2|5
act_0151,ser_2812,Detective,False,1|2|3|4|5
act_0440,ser_2812,Mentor,False,1|3|4|5
act_0147,ser_2813,Amigo/a,True,1|2|3|4|5|6|7|8|9|10|11|12
act_0689,ser_2813,Soldado,True,6|8
act_0042,ser_2813,Detective,False,1|2|7|10|12
act_0067,ser_2813,Rebelde,False,1|2|3|4|5|7|8|9|10|11|12
act_0718,ser_2814,Médico,True,1|2|3
act_0217,ser_2814,Antagonista Principal,True,1|3
act_0079,ser_2814,Soldado,False,1|2|3
act_0485,ser_2814,Amigo/a,False,1|2
act_0046,ser_2814,Padre/Madre,False,3
act_0460,ser_2814,Hijo/a,False,1|2
act_0398,ser_2814,Hijo/a,False,1
act_0361,ser_2815,Protagonista A,True,2|3|4|6|7|8
act_0215,ser_2815,Protagonista B,True,1|3|4|5|6|7|8
act_0688,ser_2815,Antagonista Principal,False,1
act_0150,ser_2815,Protagonista A,False,1|2|6|7|8
act_0344,ser_2815,Detective,False,1|2|3|4|5|6|7|8
act_0682,ser_2815,Mentor,False,5
