id,titulo,sinopsis,anio,calificacion,numTemporadas,numEpisodios,estadoEmision,activa
ser_2531,El of Us,Acción sin tregua en una aventura llena de giros inesperados.,2015,6.52,12,172,False,True
ser_2532,Only Murders Vision 2532,Investigación criminal que pone a prueba los límites de la justicia.,1999,7.38,12,163,True,True
ser_2533,Foundation Dead,Comedia que retrata la vida cotidiana con humor inteligente.,1996,6.04,7,67,False,True
ser_2534,Andor Tower,Una saga familiar que recorre generaciones y secretos.,2006,5.95,10,79,True,True
ser_2535,Casa Game,Acción sin tregua en una aventura llena de giros inesperados.,2008,6.1,11,173,False,True
ser_2536,House of Heist,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1999,4.09,3,194,False,True
ser_2537,The Bear Detective,Acción sin tregua en una aventura llena de giros inesperados.,2012,7.81,8,58,True,True
ser_2538,The Crown Eve,Una historia épica que cambia el destino de los protagonistas para siempre.,2015,8.62,10,37,True,True
ser_2539,Abbott to Ashes 2539,Romance que desafía las convenciones sociales de la época.,2002,6.98,10,98,False,True
ser_2540,Beyond Blinders,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2021,9.33,5,187,False,True
ser_2541,Hacks Eve,Misterio y suspenso se entrelazan en esta serie cautivadora.,2009,9.3,4,182,True,False
ser_2542,Crash Heist,"Drama intenso sobre familia, lealtad y traición.",2010,6.91,10,13,False,False
ser_2543,Abbott lock,Una saga familiar que recorre generaciones y secretos.,1995,7.07,9,134,True,False
ser_2544,Game of Jones,Comedia que retrata la vida cotidiana con humor inteligente.,2000,4.33,4,17,False,True
ser_2545,Vikings  Ted,Acción sin tregua en una aventura llena de giros inesperados.,2023,7.45,3,34,True,True
ser_2546,Game of Mrs. Maisel,Misterio y suspenso se entrelazan en esta serie cautivadora.,2011,6.43,5,103,False,True
ser_2547,What We Manor,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1997,6.47,3,51,True,True
ser_2548,Found Jones,Comedia que retrata la vida cotidiana con humor inteligente.,2010,7.2,7,187,True,True
ser_2549,The Marvelous Game,Una saga familiar que recorre generaciones y secretos.,2023,5.29,4,101,True,False
ser_2550,The Bear Profesor,Comedia que retrata la vida cotidiana con humor inteligente.,2010,8.35,1,48,False,False
ser_2551,Money the Dragon,Misterio y suspenso se entrelazan en esta serie cautivadora.,2001,8.7,8,30,True,True
ser_2552,Euphoria Jones,Una historia épica que cambia el destino de los protagonistas para siempre.,2013,9.09,6,36,True,True
ser_2553,The Walking Profesor,Romance que desafía las convenciones sociales de la época.,2017,4.45,1,143,True,True
ser_2554,The Walking Dead 2554,Una mirada profunda a la condición humana en tiempos difíciles.,2004,8.71,2,55,False,True
ser_2555,Fargo os 2555,Investigación criminal que pone a prueba los límites de la justicia.,2013,7.22,7,45,False,True
ser_2556,Succession Lotus,Una historia épica que cambia el destino de los protagonistas para siempre.,1998,7.77,1,105,False,True
ser_2557,Only Murders Game,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2021,4.97,2,147,False,True
ser_2558,Without alorian,Una mirada profunda a la condición humana en tiempos difíciles.,2004,4.34,6,97,False,True
ser_2559,Better Call Eve,Una mirada profunda a la condición humana en tiempos difíciles.,1999,4.67,5,175,False,False
ser_2560,Stranger Manor,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2014,7.31,7,146,True,True
ser_2561,Loki Heist,Acción sin tregua en una aventura llena de giros inesperados.,2003,4.03,2,109,False,True
ser_2562,Reacher  Ted,Una historia épica que cambia el destino de los protagonistas para siempre.,2016,9.08,12,25,False,True
ser_2563,Reacher Things,Misterio y suspenso se entrelazan en esta serie cautivadora.,2005,6.46,6,73,False,True
ser_2564,Chernobyl Eve,Una saga familiar que recorre generaciones y secretos.,2004,7.7,6,152,True,False
ser_2565,Fleabag of Cards,Romance que desafía las convenciones sociales de la época.,2012,9.39,11,119,False,True
ser_2566,Euphoria Things 2566,Acción sin tregua en una aventura llena de giros inesperados.,1996,9.44,5,132,True,False
ser_2567,The Mandalorian f,Una saga familiar que recorre generaciones y secretos.,1998,8.68,7,27,True,False
ser_2568,Downton  Mirror,Acción sin tregua en una aventura llena de giros inesperados.,2024,6.53,4,84,True,True
ser_2569,Atlanta to Ashes,Romance que desafía las convenciones sociales de la época.,2016,7.77,2,107,False,False
ser_2570,Severance os,Misterio y suspenso se entrelazan en esta serie cautivadora.,2021,4.26,2,99,False,True
ser_2571,Wednesday Thrones,Comedia que retrata la vida cotidiana con humor inteligente.,1999,4.86,3,57,False,True
ser_2572,Slow Horses of Cards,Una saga familiar que recorre generaciones y secretos.,2009,6.26,2,121,True,True
ser_2573,The Witcher Heist,"Drama intenso sobre familia, lealtad y traición.",2011,4.05,6,193,True,True
ser_2574,Yellowjackets Thrones,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2002,6.99,6,111,True,True
ser_2575,Andor ession,Una mirada profunda a la condición humana en tiempos difíciles.,1999,4.87,12,189,True,True
ser_2576,The Bear Bad,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2007,5.63,1,143,False,True
ser_2577,Beef Blinders,Romance que desafía las convenciones sociales de la época.,2019,7.43,9,44,False,True
ser_2578,Slow Horses Thrones 2578,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2022,7.79,1,180,False,True
ser_2579,Fargo lock 2579,Comedia que retrata la vida cotidiana con humor inteligente.,2008,9.03,7,60,False,True
ser_2580,Ozark ia,"Drama intenso sobre familia, lealtad y traición.",2008,4.74,6,57,False,True
ser_2581,The Witcher alorian 2581,"Drama intenso sobre familia, lealtad y traición.",2023,6.96,8,46,True,True
ser_2582,Sherlock Game 2582,Romance que desafía las convenciones sociales de la época.,2022,4.46,11,39,True,False
ser_2583,Ozark Mrs. Maisel,Una mirada profunda a la condición humana en tiempos difíciles.,1994,8.16,7,148,False,True
ser_2584,The Boys Bad,Romance que desafía las convenciones sociales de la época.,1992,8.88,12,27,False,True
ser_2585,The Bear of Us,Una historia épica que cambia el destino de los protagonistas para siempre.,1997,8.67,2,77,False,True
ser_2586,Mindhunter or,Misterio y suspenso se entrelazan en esta serie cautivadora.,2019,5.57,4,60,True,False
ser_2587,True Saul,Una mirada profunda a la condición humana en tiempos difíciles.,2013,5.32,4,76,False,True
ser_2588,Outside hunter,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1991,4.15,1,197,True,True
ser_2589,The Bear ession,Una saga familiar que recorre generaciones y secretos.,2009,7.48,6,195,False,False
ser_2590,Pachinko Chefs,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2022,8.86,8,137,False,True
ser_2591,Reacher Mrs. Maisel,Acción sin tregua en una aventura llena de giros inesperados.,2019,9.67,4,137,True,False
ser_2592,Inside Game,Investigación criminal que pone a prueba los límites de la justicia.,2006,4.24,8,9,False,False
ser_2593,Mindhunter Chefs,Acción sin tregua en una aventura llena de giros inesperados.,2003,7.22,5,123,False,False
ser_2594,Reacher of Us,Una historia épica que cambia el destino de los protagonistas para siempre.,2019,5.28,7,111,False,False
ser_2595,Wanda Saul,Investigación criminal que pone a prueba los límites de la justicia.,2001,4.74,10,60,False,True
ser_2596,Sherlock lout 2596,Una saga familiar que recorre generaciones y secretos.,2017,4.96,1,108,False,False
ser_2597,House of Lasso,Comedia que retrata la vida cotidiana con humor inteligente.,2024,9.73,2,52,True,True
ser_2598,Dark Side to Ashes,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1995,9.61,11,85,False,True
ser_2599,True Dead,"Drama intenso sobre familia, lealtad y traición.",2006,4.69,7,197,True,False
ser_2600,Reacher Chefs,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1996,8.0,12,92,False,True
ser_2601,Crash lout,"Drama intenso sobre familia, lealtad y traición.",2006,4.42,4,133,True,True
ser_2602,Slow Horses os 2602,Romance que desafía las convenciones sociales de la época.,2020,6.12,4,98,False,True
ser_2603,Black Manor,Una mirada profunda a la condición humana en tiempos difíciles.,2012,8.49,9,12,False,True
ser_2604,Inside of Us,Acción sin tregua en una aventura llena de giros inesperados.,2021,4.67,1,14,True,True
ser_2605,El ia,Una historia épica que cambia el destino de los protagonistas para siempre.,2023,5.79,3,197,True,False
ser_2606,Dark Side Tower,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1990,4.01,12,140,False,True
ser_2607,Big Tower,Misterio y suspenso se entrelazan en esta serie cautivadora.,1991,8.87,11,160,True,True
ser_2608,Outside  Town,Romance que desafía las convenciones sociales de la época.,2014,7.86,7,121,True,True
ser_2609,The Bear Robot,Comedia que retrata la vida cotidiana con humor inteligente.,1993,6.95,7,151,False,True
ser_2610,Daisy lout,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2020,7.85,11,99,False,False
ser_2611,Little of Us,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1997,7.95,5,179,True,False
ser_2612,Barry of Us,Investigación criminal que pone a prueba los límites de la justicia.,2017,5.97,9,147,False,True
ser_2613,La Tower,Una mirada profunda a la condición humana en tiempos difíciles.,2020,9.46,9,102,False,True
ser_2614,Barry Lasso,Romance que desafía las convenciones sociales de la época.,2007,4.3,7,57,True,False
ser_2615,Chernobyl os,Comedia que retrata la vida cotidiana con humor inteligente.,2017,7.45,5,194,False,False
ser_2616,Downton of Cards,Una saga familiar que recorre generaciones y secretos.,2006,7.67,8,196,True,True
ser_2617,The Witcher Vision 2617,Romance que desafía las convenciones sociales de la época.,2018,4.98,11,7,False,False
ser_2618,Money Vision,Comedia que retrata la vida cotidiana con humor inteligente.,2018,5.62,1,129,True,True
ser_2619,Inside Saul,Acción sin tregua en una aventura llena de giros inesperados.,2005,7.48,5,195,True,True
ser_2620,Money k,Romance que desafía las convenciones sociales de la época.,2004,5.21,5,28,False,True
ser_2621,Downton Mrs. Maisel,Misterio y suspenso se entrelazan en esta serie cautivadora.,2001,8.86,6,32,True,True
ser_2622,Slow Horses alorian,Romance que desafía las convenciones sociales de la época.,2024,7.66,7,58,True,True
ser_2623,The White Eve,Acción sin tregua en una aventura llena de giros inesperados.,2007,9.01,12,15,True,True
ser_2624,Beef Saul,Una saga familiar que recorre generaciones y secretos.,2011,4.85,1,187,False,True
ser_2625,Narcos Saul,Misterio y suspenso se entrelazan en esta serie cautivadora.,2015,9.67,5,157,False,False
ser_2626,Yellowjackets Vision,Acción sin tregua en una aventura llena de giros inesperados.,1991,4.51,5,61,False,False
ser_2627,Pachinko Manor,Comedia que retrata la vida cotidiana con humor inteligente.,2003,4.13,6,177,True,False
ser_2628,House of Robot,Una historia épica que cambia el destino de los protagonistas para siempre.,2019,8.21,9,126,False,False
ser_2629,True Detective Thrones,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2024,9.46,10,52,True,False
ser_2630,True Mrs. Maisel,"Drama intenso sobre familia, lealtad y traición.",1997,5.09,8,70,False,True
ser_2631,Mare of Manor 2631,Una historia épica que cambia el destino de los protagonistas para siempre.,1994,7.64,7,170,False,True
ser_2632,Money Eve,Una historia épica que cambia el destino de los protagonistas para siempre.,2007,6.88,8,141,True,True
ser_2633,Daisy Profesor,Una historia épica que cambia el destino de los protagonistas para siempre.,2002,5.32,9,95,False,True
ser_2634,What We Bear,Una historia épica que cambia el destino de los protagonistas para siempre.,2008,9.03,5,164,True,False
ser_2635,Reacher Vision,Acción sin tregua en una aventura llena de giros inesperados.,1995,6.86,9,89,False,True
ser_2636,Daisy Things,Una saga familiar que recorre generaciones y secretos.,2010,5.25,4,53,True,False
ser_2637,Below lout,Una historia épica que cambia el destino de los protagonistas para siempre.,2017,8.9,6,45,False,True
ser_2638,Severance Mrs. Maisel,"Drama intenso sobre familia, lealtad y traición.",1992,7.52,10,174,False,False
ser_2639,Stranger Tower,Una mirada profunda a la condición humana en tiempos difíciles.,2000,6.08,7,96,False,True
ser_2640,The White Heist,Romance que desafía las convenciones sociales de la época.,2001,5.21,3,12,True,True
ser_2641,Narcos of Us,Misterio y suspenso se entrelazan en esta serie cautivadora.,1991,4.74,2,176,True,True
ser_2642,Better Call or,Investigación criminal que pone a prueba los límites de la justicia.,2009,5.67,8,61,False,False
ser_2643,Abbott Mrs. Maisel,"Drama intenso sobre familia, lealtad y traición.",2023,5.57,12,90,False,True
ser_2644,Pachinko Bad,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2013,7.11,8,43,True,True
ser_2645,Hacks Chefs 2645,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2023,5.95,6,157,True,True
ser_2646,Only Murders of Cards,Misterio y suspenso se entrelazan en esta serie cautivadora.,2011,5.52,9,122,False,True
ser_2647,The Diplomat to Ashes,Una saga familiar que recorre generaciones y secretos.,2008,8.29,12,89,True,True
ser_2648,Killing Lotus,Una historia épica que cambia el destino de los protagonistas para siempre.,2008,5.38,6,12,False,False
ser_2649,Shrinking  Mirror,Romance que desafía las convenciones sociales de la época.,1999,6.54,6,82,False,False
ser_2650,The Diplomat lock,Misterio y suspenso se entrelazan en esta serie cautivadora.,1999,8.27,4,129,False,True
ser_2651,Stranger os,Misterio y suspenso se entrelazan en esta serie cautivadora.,1993,9.07,6,159,False,True
ser_2652,Little  Ted,Acción sin tregua en una aventura llena de giros inesperados.,1996,6.47,4,179,False,False
ser_2653,What We lock,Una saga familiar que recorre generaciones y secretos.,2006,8.26,1,102,False,True
ser_2654,Wanda Dead,"Drama intenso sobre familia, lealtad y traición.",2021,7.94,7,98,True,True
ser_2655,The White Bad,Una historia épica que cambia el destino de los protagonistas para siempre.,2021,4.32,5,99,False,True
ser_2656,La lout,"Drama intenso sobre familia, lealtad y traición.",2017,9.56,7,148,True,True
ser_2657,The Diplomat Heist,Una historia épica que cambia el destino de los protagonistas para siempre.,2012,5.75,12,154,True,True
ser_2658,Shrinking Lotus,Misterio y suspenso se entrelazan en esta serie cautivadora.,1993,5.17,8,28,False,True
ser_2659,Downton Things,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2005,7.88,7,15,False,True
ser_2660,Bridgerton Mrs. Maisel,Una historia épica que cambia el destino de los protagonistas para siempre.,2001,4.94,5,18,True,True
ser_2661,Squid  Town,Una mirada profunda a la condición humana en tiempos difíciles.,2017,6.9,1,53,True,True
